"频道名称","粉丝数","简介","邮箱","国家"
"WFAA","2180000","WFAA (Dallas–Fort Worth) is your source for breaking news, Texas weather, traffic, and live coverage in Dallas, Fort Worth, and across North Texas. 

Get the latest updates from the WFAA team — from major local headlines and investigations to severe weather, community stories, and the moments everyone’s talking about.
Watch live newscasts, stream breaking coverage, and catch up on the top stories shaping Dallas, Fort Worth, Arlington, Plano, and surrounding communities.

Subscribe for:
• Dallas–Fort Worth breaking news + live updates
• Texas weather forecasts, storms, and severe weather alerts
• Investigations and accountability reporting
• Community stories across North Texas
• Major events, sports, and local explainers

WFAA — Dallas–Fort Worth news and weather, live and on demand.

🔗 More: https://www.wfaa.com","","United States"
"Redmon Kids! Songs & Stories","2140000","animation channel of Redmon!!
Upload the fun and fantastic contents
Fun songs! 
Touched stories! 
Safety and good habits

Enjoy all the fun things on Youtube REDMON channel!! 
Thank you~","","United States"
"Quimic","2040000","Mostly funny moments and MEMES related to Roblox.
SUBSCRIBE to the channel for more!

Use STARCODE ⭐QUIMIC⭐ to support me!","","United Arab Emirates"
"Periwinkle","2020000","Welcome to the official channel of Periwinkle.

Being digitally empowered is the new way of life, and at Periwinkle, we wholeheartedly embrace this notion.
We believe that e-learning makes education an interactive, engaging and fun activity, thereby helping in higher and long-term knowledge retention.

Our channel consists of e-learning videos for Kindergarten to Class 5 on Songs, Rhymes, Stories, English, Grammar, Math, Science, Social Studies, Hindi, Environmental Science, General Knowledge, Information Technology, Origami and much more.

With voice and illustrations, the videos infuse a spark of life into the words of textbooks. An enriching and self-paced learning experience, these videos handpick examples from everyday life along with great quality content, to be a comprehensive learning tool for children all around the world.","","India"
"INUbis","1840000","Makes animations! 

Email: inubis686@gmail.com","inubis686@gmail.com","South Korea"
"Med School Insiders","1810000","Med School Insiders helps premed and medical students make smarter decisions about careers in medicine.

We cover the big picture of the medical journey, including admissions strategy, medical school, residency, specialty choice, physician lifestyle, and long-term career fulfillment. Our content is evidence-based, data-driven, and focused on helping students avoid costly mistakes while building sustainable, satisfying careers.

Narrated by Kevin Jubbal, MD.","","United States"
"Diana and Roma EN Collection","1760000","Welcome to Diana and Roma world - where Diana, Roma, little Oliver and their parents play, learn, sing, explore and share their life experiences. Millions of kids and families from all over the world join Diana and Roma every day to explore the world and learn about songs, numbers, nature, colors, shapes, animals, and the importance of eating healthy food, washing hands, being a good friend, and much more.
All rights reserved. This visual production contains original artistic content and ideas and is protected by U.S. and international laws. Reproduction and distribution of this visual presentation without written expressed permission of the copyright holder/ author is prohibited.

E-mail: dianaromabiz@gmail.com","dianaromabiz@gmail.com","United States"
"Universal Jr.","1620000","Join the fun on Universal Jr. where you can find lovable characters, world-class animation, nursery rhymes, and curious monkeys.","","United States"
"VR Planet","1590000","The most popular 360°(VR) animation videos on Youtube.
Made by VR Planet","","United States"
"44 Cats - English","1520000","Welcome to the Official 44 Cats YouTube Channel! 🐱✨

Join the adventures of the most pawsome musical band in town: the Buffycats! Meet Lampo, the brave leader; Milady, the master of cat-fu; Pilou, the sweetest kitten; and Meatball, the funniest and hungriest of the group! 🎸🐾
Living in Granny Pina’s Garage, our four furry friends use their unique superpowers—and the energy from Granny’s legendary noodles—to help friends in need and protect the city from the mischievous Boss, Blister, Scab, and the catcatchers!

On this channel, you will find:
🎬 Full Episodes and the best clips from the series
🎶 Catchy Kids' Songs and nursery rhymes to sing and dance along
🧸 Fun Toy Videos and unboxing adventures
🎨 Creative DIY crafts and activities for the whole family

Subscribe now and ring the bell to stay pawsome with us every day! 🔔🐾","","United States"
"KTLA 5","1500000","KTLA 5 in Los Angeles covers breaking news, weather and traffic for L.A., Orange, Riverside, San Bernardino and Ventura counties. Serving Southern California since 1947. Watch KTLA for free with the KTLA+ app for Roku, Fire TV, Apple TV and Samsung Smart TV's, and on YouTube TV.","","United States"
"The Drew Barrymore Show","1480000","The Drew Barrymore Show is daytime's brightest destination for intelligent optimism and maximum fun, featuring everyone's favorite actor, businessperson, mom and cultural icon, Drew Barrymore! From news to pop culture, food to DIY design, human interest to comedy - you'll discover it all here with Drew's heart and humor about life.","","United States"
"Alexander Studios","1460000","Welcome to Alexander Studios!

My name is Alexander and I make Lego stop-motion animations. I try to make high quality brick films at 15 fps, so it may take a while before I publish a new video, but I’m always working on one ;)

By the way, if you like the custom vehicles appearing in my videos make sure to check out my MOC- (my own creation) videos. There’s a great chance you find a stop-motion tutorial of a vehicle you’re interested in.

And of course, if you don’t want to miss my next video, make sure to subscribe!","","Netherlands"
"Lee the dog","1420000","Monthly Roblox animations!!! Comedy-focused, one person who draws for fun!","","Argentina"
"FOX 11 Los Angeles","1360000","Welcome to the official FOX 11 Los Angeles YouTube page. Find us on FOX 11 and www.foxla.com. We cover local news, traffic, weather, sports and celebs with the entertainment industry. You can now steam FOX 11 Los Angeles with no cable subscription or login required on the FOX LOCAL app, available on your smart TV! Enjoy in-depth reporting about current events in your community. Stream coverage of the biggest stories 24/7 for FREE on issues that matter to you—including breaking news, traffic, weather forecasts, politics, sports, health and more.

With FOX LOCAL, you can watch FOX 11 Los Angeles locally produced programming live on your TV without cable or a TV provider – 100% FREE.","","United States"
"TheMeanKitty","1360000","If you like the Topic of Cats you are in the right place. Funny cat videos are what we make!  If you love cats, silly skits, experiments, cute animals, weird sounds, songs about cats (The Mean Kitty Song) or anything having to do with small furry creatures that do funny things then this channel is for you!

Meet Sparta!  He's best known from his first viral hit ""The Mean Kitty Song"" which now has over 90 million views here on YouTube.  He's a Bengal mix, born in May 2007.  We rescued each other in July of 2007.  Sparta love stalking, wrestling, crunchy toys, playing fetch and being held like a baby.

Buy your kids a copy of Sparta's Awesome Book - https://goo.gl/2QZ2TV

MEET THE REST OF OUR FAMILY:
► We make family vlogs! • https://www.youtube.com/LiveEachDay","","United States"
"DV Plays","1300000","I love grindy Roblox games. Islands, BedWars, 99 Nights, Best New Roblox Games series and more.","","United States"
"Flying The Nest","1260000","Subscribe for family travel vlogs from Flying The Nest... 

Hi, we are Stephen, Jess, Hunter and baby Koa, a full-time travelling family vloggers on YouTube.  We have been documenting our life ever since leaving home and travelling full time around the globe. We want to inspire others to venture out, explore, take risks and go on your own adventure!

We have a passion for travel & videography and create ""travel series"" sharing everything from where to stay, what to see and where to eat when travelling the world. 

We run a travel blog over at www.flyingthenest.tv if you want to see more from Flying The Nest.","management@flyingthenest.tv","Australia"
